Date,Distric,Location,Latitude,Longitude,Rainfalls_mm,Relative_Humidity_Day,Relative_Humidity_Night,Temperature_Min,Temperature_Max,Average_Wind_Speed_km/h,Land Cover,Landform,Disaster Occurrence,Disaster Type,Severity,Nearest Shelter_km
2/23/2016,Rathnapura,Imbulpe,6.7182,80.3129,0,55,90,23,35.4,2.3,Grassland,Plateau,No,No,No,20.2
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
9/15/2021,Rathnapura,Kiriella,6.7182,80.3129,24.9,87,96,24.2,31,1.8,Forest,Plateau,Yes,Flood,High,11.2
2/17/2021,Rathnapura,Godakawela,6.7182,80.3129,0,65,95,22.2,35.4,2.9,Urban,Mountain,No,No,No,11.2
8/16/2016,Rathnapura,Pelmadulla,6.7182,80.3129,0,77,82,24.2,30.6,2.3,Urban,Plateau,No,No,No,8
5/26/2016,Rathnapura,Pelmadulla,6.6228,80.1178,2.6,81,95,24,32.3,1.5,Urban,Plateau,No,No,No,8
4/9/2021,Rathnapura,Kolonna,6.6228,80.1178,0,70,92,22.8,34,1.8,Urban,Plateau,No,No,No,12.5
3/25/2021,Rathnapura,Kalawana,6.9826,80.6728,0,83,96,22.9,30.2,2.3,Urban,Plateau,No,No,No,14.1
2/19/2021,Rathnapura,Godakawela,6.6228,80.1178,6.6,67,96,23.3,34.1,1.6,Urban,Mountain,No,No,No,8.9
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
7/20/2021,Rathnapura,Godakawela,6.6828,80.3992,0,69,80,25.4,32.2,2.3,Grassland,Valley,No,No,No,9.5
4/23/2016,Rathnapura,Weligepola,6.2829,80.7728,0,75,96,24.8,34.2,2.7,Urban,Valley,No,No,No,8.9
2/2/2016,Rathnapura,Kuruwita,6.7182,80.3129,0,72,96,22.1,31,1.6,Urban,Valley,No,No,No,11.5
10/31/2021,Rathnapura,Balangoda,6.2829,80.7728,63.1,79,96,23.1,32.1,3.1,Grassland,Valley,No,No,No,14.8
9/8/2021,Rathnapura,Balangoda,6.7182,80.3129,23.5,84,97,23.4,30.9,2.3,Grassland,Valley,No,No,No,12.5
9/9/2021,Rathnapura,Weligepola,6.9826,80.6728,0.8,80,94,23.3,31.7,1.8,Grassland,Valley,No,No,No,11.9
3/21/2021,Rathnapura,Godakawela,6.2829,80.7728,18.5,83,97,22.8,33.4,3.1,Grassland,Plateau,No,No,No,8.9
6/3/2021,Rathnapura,Ayagama,6.9826,80.6728,147.2,92,92,23.5,30.4,3.2,Forest,Valley,No,No,No,9.2
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
9/15/2021,Rathnapura,Kiriella,6.7182,80.3129,24.9,87,96,24.2,31,1.8,Forest,Plateau,Yes,Flood,High,11.2
10/1/2021,Rathnapura,Kolonna,6.6228,80.1178,59.5,95,97,24.1,28.3,1.8,Forest,Mountain,No,No,No,12.5
8/1/2016,Rathnapura,Balangoda,6.6828,80.3992,0,71,81,24.2,30.9,2.3,Grassland,Valley,No,No,No,8
9/5/2021,Rathnapura,Pelmadulla,6.2829,80.7728,18.8,84,96,23.3,29.2,2.7,Grassland,Valley,No,No,No,18.4
7/15/2021,Rathnapura,Kalawana,6.9826,80.6728,2.1,85,95,24.2,30.1,1.8,Forest,Mountain,No,No,No,12.5
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
5/4/2016,Rathnapura,Pelmadulla,6.9826,80.6728,0,77,97,24,35.2,1.6,Urban,Plateau,No,No,No,7.4
7/19/2021,Rathnapura,Godakawela,6.3993,80.6283,0,69,84,24.6,32,2.5,Urban,Mountain,No,No,No,9.2
1/18/2021,Rathnapura,Weligepola,6.3993,80.6283,14.8,82,85,22.7,31.5,2.7,Forest,Valley,No,No,No,12.5
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
2/7/2016,Rathnapura,Imbulpe,6.3993,80.6283,59.2,73,97,24,35.2,3.1,Forest,Valley,No,No,No,8.9
4/5/2021,Rathnapura,Kolonna,6.3993,80.6283,0,70,92,21.3,34.8,2.7,Grassland,Mountain,No,No,No,9.2
7/31/2021,Rathnapura,Nivithigala,6.2992,80.2627,0.1,68,91,25.1,32,2.7,Forest,Plateau,No,No,No,9.5
3/28/2021,Rathnapura,Godakawela,6.2829,80.7728,72.7,86,97,23.2,33.6,2.7,Urban,Plateau,No,No,No,20.2
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
7/11/2016,Rathnapura,Ayagama,6.6828,80.3992,5.6,65,83,26.1,32.6,1.8,Urban,Plateau,No,No,No,16.7
3/17/2021,Rathnapura,Godakawela,6.7182,80.3129,0,75,95,22.4,33,2.3,Urban,Valley,No,No,No,10.1
6/17/2016,Rathnapura,Kahawaththa,6.2992,80.2627,11.4,80,88,26.1,30.9,2.1,Urban,Mountain,No,No,No,8.9
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
7/22/2021,Rathnapura,Kolonna,6.9826,80.6728,20.8,79,92,24.8,30.1,1.6,Grassland,Mountain,No,No,No,20.2
3/6/2016,Rathnapura,Kalawana,6.3993,80.6283,1.2,69,97,24,34.7,3.1,Urban,Mountain,No,No,No,12.5
5/2/2021,Rathnapura,Kolonna,6.2829,80.7728,1.8,78,96,23.4,33.7,1.6,Urban,Mountain,No,No,No,10.1
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
3/28/2021,Rathnapura,Godakawela,6.2829,80.7728,72.7,86,97,23.2,33.6,2.7,Urban,Plateau,No,No,No,20.2
3/11/2021,Rathnapura,Kolonna,6.9826,80.6728,28.2,75,97,22.4,33,2.3,Grassland,Mountain,No,No,No,12.5
5/20/2021,Rathnapura,Pelmadulla,6.9826,80.6728,59.7,85,96,23.7,33.1,2.5,Urban,Valley,No,No,No,9.5
7/16/2016,Rathnapura,Kalawana,6.2829,80.7728,8.3,81,95,23.6,31,3.1,Grassland,Plateau,No,No,No,8.9
10/17/2021,Rathnapura,Imbulpe,6.2829,80.7728,19.6,77,93,22.8,31,3.3,Grassland,Plateau,Yes,Flood,Medium,8.9
9/6/2021,Rathnapura,Nivithigala,6.3993,80.6283,33.9,82,96,23.9,30.4,3.1,Grassland,Valley,No,No,No,16.7
7/4/2016,Rathnapura,Kahawaththa,6.6828,80.3992,0,69,81,25,32.9,2.3,Grassland,Valley,No,No,No,7.4
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
8/11/2021,Rathnapura,Weligepola,6.7182,80.3129,20,79,90,23.9,30.6,1.6,Urban,Mountain,No,No,No,10.8
3/12/2016,Rathnapura,Nivithigala,6.2829,80.7728,0,69,95,24.8,34.4,3.1,Urban,Valley,No,No,No,14.1
2/20/2021,Rathnapura,Eheliyagoda,6.2992,80.2627,12.5,75,96,22.8,34.2,1.8,Urban,Valley,No,No,No,20.2
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
1/25/2021,Rathnapura,Weligepola,6.3993,80.6283,0,67,68,21.7,33.7,3.1,Forest,Plateau,No,No,No,8
3/1/2016,Rathnapura,Godakawela,6.7182,80.3129,0,71,94,23,34.6,2.5,Urban,Mountain,No,No,No,8.9
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
3/20/2016,Rathnapura,Godakawela,6.3993,80.6283,0,62,90,22.8,36.1,1.4,Grassland,Valley,No,No,No,11.9
9/27/2021,Rathnapura,Kahawaththa,6.3993,80.6283,15,75,94,22,30.6,1.3,Grassland,Valley,No,No,No,9.2
5/9/2016,Rathnapura,Godakawela,6.6828,80.3992,13.3,86,98,23.8,33.8,2.5,Grassland,Plateau,No,No,No,11.2
8/17/2021,Rathnapura,Balangoda,6.6828,80.3992,6.4,75,95,23.5,30.9,2.3,Urban,Mountain,No,No,No,18.4
6/17/2016,Rathnapura,Kahawaththa,6.2992,80.2627,11.4,80,88,26.1,30.9,2.1,Urban,Mountain,No,No,No,8.9
5/5/2021,Rathnapura,Balangoda,6.7182,80.3129,20.6,79,97,22.3,33,2.7,Urban,Mountain,No,No,No,8
8/12/2016,Rathnapura,Balangoda,6.2992,80.2627,0.3,79,93,24,31.4,2.6,Grassland,Plateau,No,No,No,9.5
6/20/2016,Rathnapura,Eheliyagoda,6.6828,80.3992,37.8,78,94,23.9,30.9,3.4,Urban,Valley,No,No,No,10.5
7/22/2016,Rathnapura,Pelmadulla,6.2992,80.2627,0,67,80,25.4,31.5,3.1,Forest,Mountain,No,No,No,8
9/17/2021,Rathnapura,Elapatha,6.6228,80.1178,24.8,88,97,24.1,30.4,2.7,Forest,Valley,Yes,Flood,High,8
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
6/18/2016,Rathnapura,Embilipitiya,6.2829,80.7728,3.4,81,87,25.1,30.5,3.3,Grassland,Valley,No,No,No,4.6
5/30/2021,Rathnapura,Kalthota,6.2829,80.7728,3.5,77,96,24.5,31.6,1.8,Urban,Valley,No,No,No,12.5
4/16/2021,Rathnapura,Godakawela,6.6228,80.1178,0,78,95,23.1,33.3,2.3,Forest,Plateau,No,No,No,11.5
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
7/14/2021,Rathnapura,Nivithigala,6.7182,80.3129,4.4,69,91,24.6,31.7,2.3,Forest,Plateau,No,No,No,14.1
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
5/15/2021,Rathnapura,Kalawana,6.2992,80.2627,0,78,91,23.3,31,2.5,Urban,Plateau,No,No,No,12.5
3/10/2021,Rathnapura,Kolonna,6.7182,80.3129,20,83,96,20.9,32.8,2.5,Urban,Valley,No,No,No,14.1
3/24/2016,Rathnapura,Kalawana,6.6228,80.1178,2.9,64,92,24.6,35.7,1.9,Urban,Valley,No,No,No,9.5
5/22/2016,Rathnapura,Pelmadulla,6.3993,80.6283,2.2,84,96,25.3,32.3,3.1,Forest,Plateau,No,No,No,9.5
7/14/2016,Rathnapura,Pelmadulla,6.6228,80.1178,1.1,79,91,23.4,30.3,3.1,Grassland,Mountain,No,No,No,11.9
3/17/2016,Rathnapura,Godakawela,6.6228,80.1178,0,69,93,24.2,35.1,1.8,Forest,Valley,No,No,No,16.7
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
6/26/2016,Rathnapura,Imbulpe,6.3993,80.6283,0,73,84,25.6,31.3,2.3,Urban,Valley,No,No,No,8
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
4/5/2021,Rathnapura,Kolonna,6.3993,80.6283,0,70,92,21.3,34.8,2.7,Grassland,Mountain,No,No,No,9.2
5/26/2016,Rathnapura,Pelmadulla,6.6228,80.1178,2.6,81,95,24,32.3,1.5,Urban,Plateau,No,No,No,8
4/19/2016,Rathnapura,Pelmadulla,6.7182,80.3129,50.3,87,98,25.7,33.6,1.8,Grassland,Mountain,No,No,No,10.1
4/28/2016,Rathnapura,Nivithigala,6.6228,80.1178,7.4,74,99,23.3,34.8,1.6,Urban,Plateau,No,No,No,20.2
9/16/2021,Rathnapura,Rathnapura,6.9826,80.6728,14.7,85,94,23.2,30.6,1.6,Forest,Mountain,Yes,Flood,High,12.5
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
2/11/2016,Rathnapura,Kalawana,6.6228,80.1178,0,67,95,23.9,34.3,1.6,Forest,Plateau,No,No,No,14.1
5/25/2016,Rathnapura,Pelmadulla,6.9826,80.6728,17.5,88,96,24.8,31.3,1.8,Forest,Plateau,No,No,No,12.5
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
8/4/2021,Rathnapura,Godakawela,6.7182,80.3129,0.5,78,88,24.9,31.3,1.8,Grassland,Valley,No,No,No,8
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
4/12/2016,Rathnapura,Kalthota,6.7182,80.3129,8.7,80,98,24.6,33.9,3.4,Forest,Mountain,No,No,No,14.1
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
8/31/2021,Rathnapura,Opanayaka,6.6828,80.3992,0,73,96,24,32.1,2.3,Urban,Valley,No,No,No,11.2
5/1/2016,Rathnapura,Weligepola,6.3993,80.6283,9,79,99,24.3,34.6,2.5,Urban,Plateau,No,No,No,14.1
3/18/2021,Rathnapura,Godakawela,6.9826,80.6728,21.4,75,97,23.1,32.3,1.8,Urban,Mountain,No,No,No,11.2
2/25/2021,Rathnapura,Ayagama,6.9826,80.6728,0.1,71,96,22.3,34.1,3.4,Forest,Valley,No,No,No,11.9
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
7/27/2016,Rathnapura,Godakawela,6.9826,80.6728,15.3,91,99,23.7,30,2.7,Forest,Mountain,No,No,No,6
8/12/2016,Rathnapura,Balangoda,6.2992,80.2627,0.3,79,93,24,31.4,2.6,Grassland,Plateau,No,No,No,9.5
10/2/2021,Rathnapura,Kolonna,6.2992,80.2627,0,79,96,21.7,31.2,1.5,Grassland,Valley,No,No,No,8
8/29/2016,Rathnapura,Kolonna,6.6828,80.3992,1.5,73,91,23.9,31.5,2.7,Urban,Valley,No,No,No,8.9
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
10/18/2021,Rathnapura,Opanayaka,6.3993,80.6283,5.8,76,95,23.6,31.1,3.2,Grassland,Plateau,Yes,Flood,Medium,9.2
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
2/16/2016,Rathnapura,Embilipitiya,6.7182,80.3129,0,80,96,22.9,31.7,2.5,Forest,Plateau,No,No,No,9.2
9/10/2021,Rathnapura,Godakawela,6.6228,80.1178,9.1,76,93,23,31.7,1.6,Forest,Valley,No,No,No,7.4
4/15/2016,Rathnapura,Elapatha,6.2992,80.2627,21.7,73,96,24.2,36.2,2.7,Forest,Mountain,No,No,No,7.4
2/22/2021,Rathnapura,Kiriella,6.3993,80.6283,8.2,73,97,22.6,34.1,2.1,Grassland,Mountain,No,No,No,16.7
5/14/2021,Rathnapura,Nivithigala,6.6228,80.1178,3.1,79,94,22.8,31.5,2.2,Forest,Valley,No,No,No,14.1
8/26/2016,Rathnapura,Godakawela,6.2992,80.2627,1,75,85,24.1,31.1,1.7,Grassland,Valley,No,No,No,12.5
2/10/2016,Rathnapura,Nivithigala,6.9826,80.6728,0,78,96,24,32.9,1.8,Urban,Plateau,No,No,No,16.7
3/14/2016,Rathnapura,Balangoda,6.6828,80.3992,12.8,71,97,24.2,35.1,3.1,Urban,Valley,No,No,No,8.9
4/15/2016,Rathnapura,Elapatha,6.2992,80.2627,21.7,73,96,24.2,36.2,2.7,Forest,Mountain,No,No,No,7.4
1/2/2021,Rathnapura,Elapatha,6.2992,80.2627,2.5,77,91,22.8,31.9,1.8,Forest,Plateau,No,No,No,11.2
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
7/25/2021,Rathnapura,Rathnapura,6.2829,80.7728,10.9,89,94,23.6,30.1,2.7,Grassland,Valley,No,No,No,14.1
2/13/2016,Rathnapura,Weligepola,6.2829,80.7728,0,69,85,23.3,33.9,2.7,Grassland,Plateau,No,No,No,11.9
7/16/2021,Rathnapura,Balangoda,6.6228,80.1178,4,83,97,23.1,30.1,1.6,Forest,Mountain,No,No,No,11.9
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
6/13/2021,Rathnapura,Opanayaka,6.2829,80.7728,82.9,85,85,24.1,31.5,1.9,Forest,Valley,No,No,No,14.1
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
4/12/2016,Rathnapura,Kalthota,6.7182,80.3129,8.7,80,98,24.6,33.9,3.4,Forest,Mountain,No,No,No,14.1
7/13/2021,Rathnapura,Pelmadulla,6.6828,80.3992,0,72,88,25,31.1,2.5,Forest,Plateau,No,No,No,16.7
2/25/2016,Rathnapura,Pelmadulla,6.6228,80.1178,4.6,87,99,24,32.5,1.6,Urban,Valley,No,No,No,16.7
6/11/2021,Rathnapura,Godakawela,6.6228,80.1178,0,69,69,23.8,32.1,1.8,Forest,Valley,No,No,No,18.4
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
10/10/2021,Rathnapura,Godakawela,6.2829,80.7728,32.2,87,94,24.5,30.9,3.1,Grassland,Mountain,No,No,No,20.2
2/27/2016,Rathnapura,Kalawana,6.2829,80.7728,0,66,97,22,35.7,3.1,Urban,Valley,No,No,No,12.5
2/15/2016,Rathnapura,Kahawaththa,6.6828,80.3992,3.1,81,98,23.5,31.8,3.1,Grassland,Plateau,No,No,No,8.9
10/10/2021,Rathnapura,Godakawela,6.2829,80.7728,32.2,87,94,24.5,30.9,3.1,Grassland,Mountain,No,No,No,20.2
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
1/15/2021,Rathnapura,Nivithigala,6.6228,80.1178,0,85,71,22.6,30.3,2.3,Forest,Valley,No,No,No,9.5
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
7/20/2016,Rathnapura,Kahawaththa,6.9826,80.6728,0,73,89,24.5,31.6,1.6,Forest,Valley,No,No,No,11.2
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
7/29/2016,Rathnapura,Pelmadulla,6.2992,80.2627,47.9,88,94,23.6,28.6,2.7,Grassland,Mountain,No,No,No,10.8
7/17/2016,Rathnapura,Balangoda,6.3993,80.6283,0,79,95,22.6,30.9,2.5,Grassland,Mountain,No,No,No,9.2
6/9/2021,Rathnapura,Balangoda,6.7182,80.3129,12,82,82,23,31.5,2.5,Urban,Plateau,No,No,No,8.9
9/16/2021,Rathnapura,Rathnapura,6.9826,80.6728,14.7,85,94,23.2,30.6,1.6,Forest,Mountain,Yes,Flood,High,12.5
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
8/2/2016,Rathnapura,Weligepola,6.7182,80.3129,0,64,82,24.8,32.1,1.8,Forest,Plateau,No,No,No,8.9
8/16/2016,Rathnapura,Pelmadulla,6.7182,80.3129,0,77,82,24.2,30.6,2.3,Urban,Plateau,No,No,No,8
2/7/2021,Rathnapura,Opanayaka,6.2829,80.7728,0.5,88,97,23,31.9,1.8,Grassland,Valley,No,No,No,11.2
1/28/2021,Rathnapura,Godakawela,6.9826,80.6728,0,71,75,21.2,33.6,2.5,Forest,Mountain,No,No,No,18.4
7/12/2016,Rathnapura,Imbulpe,6.7182,80.3129,18.5,84,82,24.5,29.3,1.6,Urban,Mountain,No,No,No,14.1
4/26/2021,Rathnapura,Pelmadulla,6.3993,80.6283,0,70,92,24,34.5,1.6,Forest,Valley,No,No,No,12.5
1/19/2021,Rathnapura,Godakawela,6.6828,80.3992,0.1,82,85,22.7,29.8,3.1,Grassland,Mountain,No,No,No,8
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
4/27/2021,Rathnapura,Pelmadulla,6.6828,80.3992,0,69,93,24.4,34.3,2.7,Urban,Mountain,No,No,No,11.9
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
5/17/2021,Rathnapura,Weligepola,6.3993,80.6283,0,65,90,23.7,34.3,1.8,Forest,Valley,No,No,No,7.4
5/16/2016,Rathnapura,Nivithigala,6.6828,80.3992,63.1,93,97,22.6,25.9,2.3,Forest,Plateau,Yes,Landslide,Medium,14.1
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
8/18/2021,Rathnapura,Weligepola,6.7182,80.3129,3.3,76,93,23.9,31.8,1.8,Urban,Plateau,No,No,No,16.7
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
3/15/2021,Rathnapura,Balangoda,6.3993,80.6283,0.1,70,92,22.3,33.5,3.1,Forest,Plateau,No,No,No,9.2
5/19/2016,Rathnapura,Weligepola,6.6228,80.1178,64.1,87,98,24.2,30.8,2.7,Grassland,Mountain,No,No,No,7.4
2/16/2021,Rathnapura,Weligepola,6.6828,80.3992,0,67,97,22.3,35,3.1,Forest,Valley,No,No,No,10.8
10/7/2021,Rathnapura,Weligepola,6.9826,80.6728,0,76,95,22.9,32.4,2.3,Urban,Plateau,No,No,No,14.1
7/21/2021,Rathnapura,Embilipitiya,6.7182,80.3129,8,68,84,25.9,31.4,1.8,Grassland,Plateau,No,No,No,10.1
5/16/2016,Rathnapura,Nivithigala,6.6828,80.3992,63.1,93,97,22.6,25.9,2.3,Forest,Plateau,Yes,Landslide,Medium,14.1
3/14/2021,Rathnapura,Kolonna,6.2829,80.7728,5.6,82,96,23.6,33.6,2.7,Forest,Valley,No,No,No,8.9
7/25/2016,Rathnapura,Balangoda,6.6828,80.3992,1.2,89,97,23.2,28.6,1.8,Forest,Valley,No,No,No,7.2
8/14/2021,Rathnapura,Pelmadulla,6.2992,80.2627,2.1,78,81,24.2,29.2,2.7,Grassland,Valley,No,No,No,8
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
4/14/2021,Rathnapura,Godakawela,6.7182,80.3129,46.5,80,98,23.3,34.2,2.2,Urban,Plateau,No,No,No,10.5
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
10/31/2021,Rathnapura,Balangoda,6.2829,80.7728,63.1,79,96,23.1,32.1,3.1,Grassland,Valley,No,No,No,14.8
5/13/2016,Rathnapura,Godakawela,6.2992,80.2627,31.8,92,100,23.5,30.2,2.7,Forest,Mountain,No,No,No,20.2
